,CC_1,CC_2,CC_3,CC_4,CC_5,CC_6,CC_7,CC_8,CC_9,CC_10,CC_11,CC_12,CC_13,CC_14,CC_15,CC_16,CC_17,CC_18,CC_19,CC_20,CC_21,CC_22,CC_23,CC_24,CC_25,CC_26,CC_27,CC_28,CC_29,CC_30
2036_query,0.00838672165292063,-0.00423485843237907,-0.00726476105231156,0.00806012434395855,-0.0162437555060883,0.011913281311005,0.00335712246074949,-0.0234525070000489,-0.00469887695711173,-0.00542979767934017,-0.00850753981539575,0.0224456757835555,-0.00698556487850683,-0.0204706789987459,0.016186433525075,0.0105793612049292,0.0310071880395791,-0.00146945396302036,-0.0147609686580098,-0.00221790613793045,0.0255596795992462,0.0180879835481509,-0.0201360928285287,0.039229996430755,0.0536570897018096,-0.0313659841688797,-0.0254967486888746,-0.0135394250616335,-0.0242007125621526,-0.027168868511459
2037_query,0.0104842837969622,-0.000343873615069502,0.0252241423382869,0.0123515563306043,-0.0205350965911411,0.0193981602164981,0.0108384197929752,0.0105512650867966,0.0323251634683221,0.00587439699086302,-0.00504981005915709,-0.0309047200778849,0.00315290093244736,-0.0127742747957143,-0.0129832261864,-0.0226281025786524,-0.00160014894029683,0.020691793646796,0.0370254572026162,0.0164016468671318,-0.0452262014842916,0.0279607118852719,0.0226686207180532,0.0020792587741241,0.00442907686191994,-0.0150410060860557,0.025129162594581,-0.00349631234944096,0.00193417307174334,0.0245252917116204
2038_query,0.0135949321101838,0.0155022838118522,0.0464942690100251,0.000586388341873515,-0.027132544767687,0.00914573585245546,0.00803788824732269,0.00950314928756326,0.015368667389633,0.00694516500067441,0.0259741776232873,-0.0007020805722636,-0.0135231060811143,-0.00933585513631078,0.00708785815666148,-0.0116967914070488,0.0319010308049926,0.00212805098158305,-0.00654053606996661,-0.0325916878899452,-0.0153444145782638,0.000731842771607745,-0.0231414002660121,-0.0394900073451346,0.0403733280030051,-0.0114483635748165,0.0069103169924892,-0.0493118699503986,-0.0202822683501419,-0.00133878429178171
2039_query,0.0104399008712313,-0.0255797052565199,-0.00923642907455917,-0.0397380461356906,-0.00118525540241059,0.0273947710324741,-0.0161021480004698,-0.0544475646006477,0.0135816787446678,0.0175749973494327,0.00401909300808981,-0.0161846232290638,-0.0127848667953237,0.0248558782880126,0.0321592748122417,-0.0373982836243425,0.00413469263844414,-0.0255880551223534,-0.000670828159464973,0.00233501558683016,0.0244073649879493,-0.00745059666226002,-0.0165349552064448,0.0205910825737751,-0.0102711789228415,0.017667411657937,-0.00867578896957421,0.0120748242841724,-0.0307194633089875,-0.000703173516717575
2040_query,0.01129431630913,-0.00914124564140674,-0.00805638260145502,0.000122175246215244,-0.014469118594918,-0.0118383397622342,-0.0104482168617059,-0.00958467347453896,-0.00305509787065866,0.00702100054920569,0.0152178008033172,0.0242451827625985,0.00762745529489847,-0.0109417257478823,0.0181002395849204,-0.0238218797008364,-0.0125797371706303,0.0171753006003212,0.00648134288390255,-0.0336151188660564,0.0447610917133661,0.000930472978541458,-0.0194506422299409,0.0276120603460839,-0.0124765583212743,0.0436199176526216,0.0375294718328155,0.00325484062824324,-0.0472908109694222,-0.030035169082297
2041_query,0.014643611674889,-0.0105216428153069,-0.0277370634482627,-0.00407510007924998,-0.0120774092110478,0.00403607957887284,-0.00648526674134953,0.000768567730716522,0.00354729207550927,0.0145797844629662,-0.0109215877352098,0.0273831623011188,-0.0241855424048466,-0.0194779389823731,-0.0290925367062291,0.00202725414934102,-0.035181894521121,0.0201369830352485,0.014872422159414,-0.0204257849946155,0.0467163722605509,-0.00825123487760331,-0.0111259467095255,0.015494077720459,0.0124925904725535,0.00528853830326201,0.0262387002998368,-0.00837770417061033,0.00177834852629711,-0.00378723780882225
2042_query,0.0188915787344416,-0.00828376918522389,-0.0151481479397409,0.0100544728826056,-0.0178769638364166,0.0120073848701885,-0.0310114834470989,-0.0463306157155287,-0.0217879780744505,0.0214805895107757,0.0246712134298902,-0.00542098385841298,-0.0191994206231561,-0.00345459053936058,-0.0049767032885108,0.00152386175061948,0.0231005624765031,0.0074809916441539,0.00412579622436683,-0.0175803624223796,0.0135867459378301,-0.0254917799801384,0.0274309067456469,-0.0214882864107536,0.0229074360812575,0.00114366232768139,-0.00247973775111941,-0.0109666051498977,-0.0174317402057544,-0.0198096667451491
2043_query,0.0149984722287621,0.0104051801753874,0.0325508175758507,0.0091470643651382,-0.00557825016562266,0.00579930075305084,0.010353935528552,0.0166080959345881,0.00891799047196424,-0.011320701226252,0.000136935794708526,-0.0410734508255315,-0.0361779305879772,-0.0105238967753005,0.0175906242803022,-0.0211508185671856,-0.0326483727031536,0.0222068698341183,-0.00200888448877421,-0.0160170467239771,0.000719178274740767,-0.0051444348652143,0.0772095412444889,0.0180841394810029,-0.0147090355573105,0.0467850213453444,0.0189675477228889,-0.0361511624208005,-0.0142937319814256,-0.019110644434104
2044_query,0.0206271132054857,-0.00814428092062914,-0.0221488497501118,-0.00486940047014566,-0.00263545888588972,-0.00678197383357826,0.00596837084396565,0.0221726695073664,-0.0062395500827052,-0.0236251500410828,0.00290331396737398,-0.00509091752893739,-0.0196024431247539,-0.019390366819031,0.0117586869860651,-0.00292439817953322,0.0142348766903004,-0.00166886039885914,-0.0164893380874922,-0.0184634470299603,-0.0118174269704239,0.0117063450440013,0.0174507830256083,-0.00306452399287604,0.0117601145055679,0.0113550753871852,0.0340367234862212,-0.0361475129801966,-0.00641132811901066,-0.00202861769823082
2045_query,0.0160407856763551,-0.0151553206850425,-0.0271843295150412,-0.00116310913444904,-0.00497252591577453,-0.0169620443091371,0.00162561013760236,0.0110155709727965,-0.00222345249640906,-0.0455311417163452,0.00399203214453011,-0.0093708233693586,-0.0102519760601005,-0.00139701314758346,0.00451469647531789,0.0346789320580553,-0.0273388747770095,0.00675741492489804,-0.0470796861675152,-0.0575301937489701,-0.0181780100062365,0.0205394880301334,0.00336360111883861,-0.0412973447398211,0.0122625041867316,0.025785936337063,0.0225377535497939,0.0523051091592084,-0.0337392805325016,-0.0242539594022627
2046_query,-0.0107431809764675,0.0128466494573386,-0.00735692080636511,0.0110106173965463,-0.0238597561131939,-0.050247709929577,-0.00133561806861591,0.0140997390884066,-0.00316981193370545,0.00829362900651179,-0.0237915042044461,-0.0153695651978202,0.038506086352559,-0.0233146480628919,0.0111804665677365,0.0191862123345561,0.0194094865244193,-0.0088000548901279,0.0034348305427012,-0.0056087748359252,0.0110052248111308,0.0267692069335165,0.00860609639231032,0.0409326388205621,-0.0279360267340501,0.0361237003431811,0.0245131649738683,0.0100335411191236,0.00296728826713754,-0.0334367762355866
2047_query,0.0139039097489035,0.0111264752227666,0.0288600741677164,0.00272957168114819,-0.0201135306856852,-0.00194115504154496,0.0120755493213206,-0.0159480595783986,-0.00338163756037601,-0.0143055478216626,-0.0037874711795092,0.00499171740625071,0.000607017974065007,0.0198726719136006,0.00536092973951138,-0.0144716029257314,-0.0457859633152658,-0.00193523776067602,-0.0256449673907276,-0.0423504982861824,0.00876611996176655,-0.0515248139137917,-0.00998081450835361,0.0109354170788418,0.0465446829242475,0.00372009179710726,0.0159894744370282,-0.0181638876522792,0.00101528159017376,-0.00650156299183782
2048_query,-0.0254058070608563,0.009900243570227,-0.0112527195157419,-0.00715552850161052,-0.0215501362045886,-0.0241093400319949,-0.0186074637496727,-0.00133056458707134,-0.0120825503408377,0.0264129581213883,0.0145885484309033,0.00717174322801745,-0.00246708807307964,0.00586649879449465,-0.00977958598241628,-0.00267215616944215,-0.00449694963864769,0.00658038566963717,-0.00937212022366266,-0.0198391470865496,-0.00424036791473248,-0.011457794550873,0.0325768363425717,0.0301720579350359,0.00657616031596688,0.0025320949781005,0.0126530923503154,0.0206444965505428,-0.0237038424128901,0.015960986993149
2049_query,0.0107245702547129,-0.0101728072168057,-0.0297550326892982,0.00479402632770113,0.0194360758601728,0.0123111119329289,-0.00564624295408153,-0.0271389498670026,-0.00486799973537989,0.00610482880153873,-0.000624186126844912,-0.0340286336715448,0.0182459899818999,0.0265684625008159,-0.046660224990779,0.0220221596460264,-0.0250036308999534,0.0336126249539237,0.0563878783050025,-0.0224241066785437,0.00515699634376348,0.0237647705803926,0.0024548428903012,0.0126204520446352,0.0123029706079372,0.0180275816635938,0.046488835319104,-0.0617063186416914,0.0208467440921459,-0.00601582229223223
2050_query,0.0191733274904825,-0.00772604304879755,-0.0145120692936134,-0.00337874112215937,-0.0306192508416376,-0.000529988180710758,-0.00889812127918673,0.011440242480891,-0.0214943237169798,0.00140295048706874,0.0100784331584244,-0.00166197945334222,-0.0226059445971869,-0.00768069281994,-0.010038624672296,0.0279115284548075,0.00687153654752168,0.0057503382639787,-0.00588050318065075,-0.0623016853654954,-0.0138619047561794,0.00391027488225171,0.0095059852989187,-0.0176501368986992,-0.0184048866542752,0.023205019662703,-0.00754753281975166,-0.0255148428895397,-0.0234941233130904,-0.00458510671093937
2051_query,0.0166663080223593,-0.0241528179599218,-0.0252119081972705,0.018055609204519,-0.0495171407627932,0.011491090314861,-0.0284099851718288,-0.0236333303409664,-0.006553047758032,0.00585372267268507,-0.0368036101362326,-0.0378637984374724,0.00907830380297331,-0.0190820337226062,-0.00899092053145979,0.00138929253377948,0.0116570697503679,-0.0160954613670538,0.00473648064703054,-0.0378359516434573,-0.0133600274833577,-0.0179399793634568,-0.0226666928199451,-0.0175740840926845,-0.00640462602194419,-0.0183361050713806,0.0593619387403763,0.0410838684519878,0.0248833075170294,-0.0554606086570756
2052_query,0.0160719232281685,-0.00303913758459334,-0.0212883527883477,-0.0235400889214652,0.0277196490610185,0.0194766353472242,-0.0383880365793829,-0.0718772796803051,-0.0240077063463128,0.0135682317278882,-0.00450187315501264,-0.0284625235039592,0.0073180574632308,0.0319218884596469,0.00114595095859772,0.00701693068262036,0.009759071887657,0.00539996374410407,-0.00317710185488015,-0.00575345201675713,0.0287843811724595,-0.0181132158480031,-0.0284126431089388,0.00560637388069691,0.0429695487527119,-0.00587806820999539,0.0429387445819502,-0.00303671787569266,-0.0278969557588306,-0.0498633020389124
2053_query,0.0103567480660536,-0.00545540091327833,0.016043180870558,-0.0369108731574662,0.00468879863062567,0.0232275258725675,-0.0301137093002797,-0.0371211951064177,-0.0402971339214928,0.0443870300361648,-0.000961537533656915,0.000134199987350342,-0.00687612834734435,0.0233378504240486,-0.0533100293227764,-0.0457623375744612,0.00811473549081831,-0.000819275652776757,-0.0106587149626909,-0.0360564704026586,-0.000588369124688258,0.0228675279349845,0.00529239524027305,0.020951108385031,0.0379687306867555,0.0124446535756012,-0.0100552256812918,-0.0226903178176443,0.0316303502981841,-0.0295652398708954
2054_query,0.0138731292946333,0.011612957691171,-0.0208343178650848,0.022591845644253,0.000906230027509958,0.00449629155772915,-0.00415940513623478,0.00071295664973683,-0.000259058614778794,0.00716339822169511,-0.00324249796448336,-0.00495762872608377,0.00598356508570477,-0.0308257706611635,0.00353793924145221,0.0070748422449054,-0.0100191041025469,0.00986568423208987,-0.0366325282870905,-0.0230228467989053,0.0167533876256705,0.0176197207905834,0.0146753649679218,0.0242209492831835,-0.0281823356003372,0.0531731568447991,0.0233334831904785,0.00454426166125782,-0.0411276989551824,-0.00286353332299913
2055_query,0.0142761866743151,0.00145918620282725,-0.0175023999266656,0.00842944785786522,-0.0274713168491309,0.0085566058503289,-0.0240206408398053,-0.0117317332014554,0.0121752404199902,-0.0190178130964213,0.0213820793355151,0.0136575549150965,-0.0432602211971153,0.00704665269563985,0.00424434333920552,-0.0130816554288173,-0.00191775754180256,0.0174298255008562,-0.00904580127079154,-0.0311363547332714,0.0229967656479406,-0.01050551448664,-0.0138708164452859,-0.0220188407972725,0.0306497847650809,-0.0188751398672946,0.0198284327134423,-0.0151825714033076,-0.00347381913305273,0.01096063510524
2056_query,0.0159697658163324,-0.023622736683949,-0.0361076503985117,-0.0251417688585277,-0.0267229813281454,-0.000887711987551935,-0.0218913445979994,0.0124149204462297,-0.0238847962443277,-0.0306846627589325,-0.0155112130216894,-0.0382512232939266,-0.0130871555630192,-0.0003100178805715,0.0138639242994336,-0.0172926924293984,-0.00754210863394532,-0.0251748697439656,-0.00506156396317115,-0.0457435653156404,-0.01703302686077,-0.0210376410818877,0.00531855624570732,0.00561242468640169,-0.021309960486996,-0.0171333898378302,-0.0225240072738517,-0.0242234976177622,0.00217954690796837,0.0264859724535499
2057_query,-0.0243085952535569,-0.188177850883072,0.063318466815996,0.0342193108964684,0.0336008776278441,-0.0494850036496609,0.0454368535180582,0.00842667274271146,-0.0129693978650196,-0.0282799459419536,0.009768022180134,0.0014916844814895,0.00889436559422825,-0.0186207566944858,0.00344511938650482,-0.00139735518749427,0.00810653845152056,0.00334696951340798,0.0107768210260376,-0.0181274634069089,0.00762999677406087,0.00589424066460849,-0.00890146281652788,-0.0034024321551907,-0.0112961057055987,-0.00821337976833222,0.00698656795095058,-0.00119955772855884,-0.0189763553938458,0.00523021457229845
2058_query,0.0184365275803852,0.000228505164903841,-0.0148765759513697,0.0167245845649576,-0.0329971438516605,-0.0181895700278232,-0.00134952599402432,0.00911637724249661,0.0205260586315728,-0.0091092897419405,-0.00349495418164558,0.00912963691787624,-0.0206087041139184,-0.00737223790235392,0.0111980446041284,-0.0151581740245036,-0.0191458646958851,-0.0177547592414463,-0.00340296136104789,-0.00986093393804279,-0.0127884895253136,-0.0103296876136003,-0.018544218435876,-0.00834293391573742,0.0215859191979423,-0.00821877580341578,0.0223293469915024,-0.00706865785817945,-0.011235942366848,-0.0294514535247184
2059_query,0.0169173691006452,-0.0036260491514363,-0.00576350670886625,0.0102902794215488,-0.00515940621663689,0.0361978787104877,-0.0160771372055445,-0.0663184647673431,-0.022606295954234,0.0248010436277468,-0.00100799890414189,-0.0160061513662981,0.0485025718203635,0.000903342785716617,-0.023447689609775,0.0134128988330742,0.0155238819119853,0.0460944110213381,0.0182423142784775,-0.00395654082168835,0.0176767247425524,0.00446782831792836,-0.00600087162261366,-0.00427633858176708,0.00559275829449777,0.00663360110991331,0.0538722108083392,0.0288464358050666,-0.0238378514569641,0.0232671938664737
2060_query,0.0186759134150891,-0.0191585510248868,-0.00929362771695973,0.0146279119064168,-0.000692204784544296,-0.00279007238141209,-0.00596132192856543,-0.0680740967980813,-0.0104087942955711,0.00249562618154513,0.00412604642468618,-0.00984686370898336,-0.0083357957842816,0.0409925004839421,0.00949875211830462,-0.0302312129478896,0.00170473039831746,0.0188895566574585,0.02373677594055,0.0133174325095625,0.0147276798195795,-0.00422664645361785,-0.0157362291087262,0.0257855727467975,0.0154002935995779,-0.00489170500031299,0.0606644989931031,-0.015132898706148,-0.0325838644960399,-0.0258249241712658
2061_query,-0.0276986891681004,0.0299475011028131,-0.0138826610060234,-0.0173881302311087,-0.0414345585954565,-0.0460544860674662,-0.0053377925751564,0.0164188445121756,0.00405304210732458,0.0104348319339587,0.0115869407310614,-0.0223583682002547,0.0220810506533884,-0.00227078442193608,0.0239723681739323,0.00554774766440869,0.00991320599108118,-0.00331178743215942,0.0144327856315802,-0.0118452230096365,0.0248370119145868,0.0304600816243738,0.0107931339567785,0.0115939891593768,-0.032622515353849,-0.0154977380758004,-0.0120857258102072,0.000636393774438618,-0.0279286885102938,-0.00977315906408983
2062_query,-0.0375419873577893,0.00424966584069576,-0.00897583658424322,0.0109243271304474,-0.00849376431885876,0.0247304727211075,-0.0147000764816427,-0.0254621241780424,0.00211718320264799,0.0329592565878678,0.00697169301107728,0.0423299865766524,-0.0523021114792059,0.042530438961635,-0.00766858389950433,-0.00479781638051114,-0.00487495480109943,0.0150502582528107,-0.0153318704038132,0.00148001531978562,-0.011379570291555,0.0100029250593187,0.0588905209741732,0.0507736721368849,-0.000964253922145882,0.00355378840878734,-0.020959483076338,0.0381413619462957,-0.0102220070588699,-0.00348552580048187
2063_query,0.012108979397946,-0.0257668904078412,-0.0129215936445497,0.0144524834476784,-0.0175198760983484,-0.0182192788597321,-0.0211885317107198,-0.0537574820154154,0.0102367444340378,0.012152433820345,0.00302932067041211,-0.00155534135185603,-0.0444893267821341,0.0333283114183529,0.0235345335312203,-0.0053643146255818,0.0408283896849627,-0.0123853645405647,-0.00300665357964219,-0.0111115824366054,0.016531966771136,-0.0195115281569313,-0.0162060699733531,-0.00778163796220856,0.0583040478186934,0.0390602724142223,0.0360263821144344,0.0228088196507559,-0.0482732751019243,-0.0377782800585932
2064_query,0.00258598365648211,-0.0131279337067178,-0.00742848972662907,0.0060254581612618,-0.0215934242213142,-0.00778787256332736,-0.0208301355857911,0.0147486960314884,0.0183617488960087,0.0527796265293596,-0.00879179179154193,0.0539011347998996,-0.0460828325908958,-0.00904111997867927,-0.0185898682268892,0.0202147831819468,0.0148450434923844,-0.00303798315651381,-0.0370618203457139,-0.00576359361995416,-0.0256010002924981,0.00887387310862937,0.000670182750280605,0.0634002561873171,-0.00478742121220611,0.0260703202589911,-0.0220938330333536,-0.00961654860262477,-0.0329395435150579,-0.000978441862158587
2065_query,0.0186586246180205,0.0075156394609628,0.0367537098898125,0.0111081478803348,-0.0233724954233045,0.00665590239733202,0.0180795227619022,0.0296396550339316,-0.0123493309070166,0.0162044055524859,-0.0108516525655861,-0.0125600263244524,-0.0511834833252084,-0.000435199918364677,-0.00532617438431477,-0.00919151887565578,0.0427703279162835,-0.0155765540665186,-0.000195901529962778,-0.0187010946551215,-0.0358020287566646,-0.0236860427805663,0.03887870597814,0.0276444130327478,0.00114120641805655,0.0136101191616532,-0.010230180304691,-0.0404642878751506,0.0519403713913369,-0.0178355435750175
2066_query,-0.00647450228546973,-0.0113013121474313,-0.00097713677249904,0.0252562986105657,-0.0118276899956314,-0.000642075858787609,-0.00697005156547031,0.00697838306485154,0.0219305723613004,0.0398659335849613,-0.016275829081805,0.0320188072014633,-0.0265177588045579,-0.00269410761077112,0.00436213139036419,0.00978933070647945,0.0255513142491921,0.0176969354323885,-0.044224948813755,0.0170473163516957,-0.0415967909192082,0.0284975248180252,-0.00421175822429242,0.0702192985147207,-0.009030537781318,0.00738436744144133,-0.0298085767702532,-0.0114172885348152,-0.0258101671250317,0.0017446209391824
2067_query,0.000315809636633521,0.0111693323037853,0.0264625321411712,0.00760999832749845,-0.00281469612257491,-0.0056711665759449,0.00481998989616385,0.0203471228016231,0.00542091181421088,0.0508529845604919,-0.0272689090510091,0.00685827654790011,-0.0357035665922762,-0.0117560767511785,-0.0149734268409102,-0.0228865893395758,0.0230719930459908,0.0439072626103977,-0.0543113959967055,-0.0256921888958336,-0.0105136503815905,0.0441813470489958,-0.00590219490498393,0.0388037447095314,0.0122874976989879,0.0336839570486606,-0.0351040963472832,0.0239988097154437,0.0499997855641481,0.00943664715127385
2068_query,0.00858462362715533,0.00453790848704905,0.00298022180396084,-0.0440224293276594,-0.00575548136518327,0.0101570992203115,-0.00373562102760909,0.0374777158994686,9.12339017735653e-05,0.0166443682348761,0.028288406944631,-0.0230129599113521,-0.0259270707493499,-0.0187048608023963,0.012204660481066,-0.0292440193167965,0.00713489713085508,0.0400930664645641,0.000507049285630355,0.000848141280169803,-0.0173605022866886,-0.00954050403637914,-0.00561899041586347,0.0107268250176851,0.0178667563941145,-0.00687560510296687,0.0373369984338834,0.023164838008306,0.0140669319700064,0.036540872628034
2069_query,0.0126840434958544,-0.00430379460001154,-0.0181471516274651,-0.0298808072013229,0.0064842841134461,-0.00604590707565114,-0.00650505843845883,-0.0161576640169198,0.0472945158525497,0.031157167333502,0.0327511047708165,0.0267154186095399,-0.00922336849995716,0.0008642141045566,-0.0211283020289621,-0.00605398890219834,0.00286943112545626,-0.00595752731449939,-0.00554755366607086,-0.0400792609260992,-0.0134271422061919,0.0170568612156024,-0.001557519450301,0.00935256200959327,0.0132956233129651,0.0137942781372516,0.00122352788437936,-0.00508105851130263,0.0154382793476374,0.0508569190711455
2070_query,0.0181292178247305,-0.0105946063050977,-0.00494768651643039,-0.0671316227037471,-0.00222127594679631,0.0107297645391455,-0.0148762759155996,-0.0273151861975913,-0.0461174785775829,0.0137548855224632,0.00686812125803625,-0.00364045227286798,-0.0181842224393026,0.00319686385884204,-0.000794866634087278,-0.0395513042434622,-0.0113569180786275,0.0278491271597893,-0.00273921413421605,0.0159668141223544,-0.00681308973123322,-0.000801404592922151,-0.00809701096969661,0.0149027846047319,0.0210627520390865,0.0500969573442991,0.011145369773121,-0.0498329108010927,-0.00780582284332116,0.00534379846107961
2071_query,0.0188889345533357,-0.00437875002197431,-0.0274895488818664,0.0199379430981959,-0.0192877040502779,-0.00380485681470809,-0.0292002778239478,0.0132908482542336,-0.000422233628049217,-0.0350088385018283,-0.00490232049660436,-0.0359820511202153,-0.0367796605942277,0.0103950627617719,-0.00836247270004952,0.0230261607628296,-0.00815229484995309,0.0533277546159041,-0.000154528858103755,-0.0013540669971061,-0.0264218359769831,-0.0120085008437327,-0.0409990680609543,-0.0203938004579359,0.0118952150731174,0.00350525363291029,0.0503726051097258,0.0245974735407082,-0.00129781958726479,0.0144708707809395
2072_query,0.0134160082046718,0.0109662174619586,0.0261376933237827,0.00103250926554039,-0.0429345474214022,0.0113287036135044,0.00256720765393994,0.00302636533449893,0.0127731571812922,-0.00450418010499775,-0.0128318718282523,-0.00588971115828418,-0.0163736107978132,0.0212420501239531,0.00928794153922324,-0.0345369290654324,-0.0158098446105518,-0.00562379844616181,0.0173993985478091,-0.0182631411411522,-0.0260647964117353,-0.00738586375787732,-0.017410750997164,-0.0104950805695904,0.00693241768360172,-0.0150987446620776,0.0289425111699189,-0.0266865313572934,-0.0260553827348454,0.00971150409046105
2073_query,0.0146181386410782,-0.0228159495181165,-0.0264969665241466,-0.00116583838129062,-0.0496596232531111,0.0111408948334714,-0.02224157269342,-0.00854257385845407,0.00418358829837274,-0.00311066009391448,-0.0106311392306312,-0.0267117407807942,-0.00744248564239968,6.40744931636629e-05,-0.0273859030622977,-0.0003497458058661,-0.00251326509713772,-0.0159614451103794,0.0170879307718971,0.0206024516904369,-0.0533349922146731,-0.00901022086433493,-0.00416394567833228,0.0229219808960224,-0.0155048917883512,-0.0180795155995996,-0.00673366136559124,-0.0294631081780496,0.0316558210527787,-0.0380758366636875
2074_query,0.0168287417816239,0.00251233305736669,0.0325482148967403,0.00534142177601606,-0.0490943353759744,-0.00149496332361135,0.0161269641145396,0.0144905570297862,0.0267429848549438,0.00190864202801838,-0.0284783318806841,-0.0206104676900731,-0.0063219379730893,-0.017461070814857,0.0116578841500818,-0.00421277798583639,0.0364809394397434,-0.0569393246516724,0.0172442030029635,-0.0342814006349514,-0.00313313865908091,0.0135440819205653,0.011720150341038,0.0300618751155909,0.0145297925413638,0.00817745285713374,-0.0284593848583388,-0.0154290403826426,0.0300443994107352,-0.0162454714155153
2075_query,0.0153763372954472,-0.0207056791483794,-0.0278165986598322,0.00942688956238426,-0.0148432584315037,-0.00695980168897688,-0.0108990429790509,0.0127548562595773,0.00876094964998927,-0.0275251652759748,-0.0168698482707367,-0.047029071570211,-0.0253824042189052,-0.0060541005583985,-0.0142500642103658,0.0179133757101854,-0.00267381917874488,-0.0101965583161547,-0.0606126584204843,-0.0213804091505227,-0.0240825734844999,-0.0672807834515778,0.0537208400999696,0.0120192371889063,0.015036955180236,-0.0313314417880931,-0.00902012390414568,0.00173741540832445,-0.0261968493699302,-0.078307490244474
2076_query,-0.0256044301618953,0.0264542708325302,-0.0116259431465267,-0.0109465154975637,-0.0517126312739076,-0.0286723720096313,3.34651676963736e-05,0.00995045103971271,-0.0142169409526873,-0.00224153224978236,-0.00773755564553117,-0.026841265526893,0.0269720789715918,0.0122894405212157,-0.0149367817762307,-0.000753759724446248,0.0214459393530146,0.00279386388099426,-0.0119622552045882,-0.0151725171883979,0.0236181742361486,0.0136637883857726,0.0425538088342929,0.00972432856596227,-0.00586696560710672,-0.0139543230033347,0.0015271196428833,-0.0112646442082905,-0.0164693592175723,0.0186179016800839
2077_query,-0.036561947541286,0.00221546343916958,-0.0108967634005005,0.00165521503440291,-0.0221402706521816,0.0252388157028787,-0.0301638435648718,0.0271890204559109,-0.00334581448307478,0.0340428273827883,0.0067324155674647,0.00821594616142725,-0.0337174542770458,0.0195493468734221,-0.020654428843323,-0.0145015913526638,0.00149738820152591,-0.00327679037363296,-0.0465253318280258,-0.0273283761533372,0.0100954986486837,0.0174759885767772,0.0563012512652226,0.0448629191325263,0.00881282914601643,0.000932396448399946,-0.0229951138836666,0.0286546956191869,-0.0173771310143779,0.000909188720570296
2078_query,0.0168418760186804,-0.0120624556939813,-0.0169984778787807,0.00893317982809321,-0.0316450119973645,-0.000536155955843304,-0.00924270693997313,-0.0228846670534047,-0.0182360644117932,0.0289543478792909,-0.0252379454563054,-0.00168465147138221,0.0367985889930578,0.00554413882008904,-0.0229935755872403,0.0262894714901447,0.0199459563394533,0.0317671940985418,0.00037336149987611,-0.00641163447395952,0.00374016565097559,0.014220313476439,0.0138690701563078,-0.00706982648636516,0.0412574521980812,0.00264550883480153,0.0329602569067716,-0.00725256435092873,-0.00415834170048604,-0.0181425340872228
2079_query,-0.0220238040070007,0.0253511577051357,-0.0198760398451894,-0.0126755913957601,-0.0306502154494836,-0.0425611093736428,-0.0125525069304697,-0.000785770019405679,0.00950952232880776,0.0314738804216261,0.0141308332954055,-0.0404735117591678,0.00677041173208925,0.0152978825512237,-0.0182454182678079,0.0154525640732028,0.0155087424725826,0.0160686572517485,-0.00224361798946145,-0.0116060737941127,-0.02962299482245,-0.0043150726839073,0.0185866882157143,0.0113126545068259,0.00787311720760633,-0.0163610285112503,0.0132156774133424,0.00277914126970847,-0.0123361597272413,0.0242199172123774
2080_query,0.0193322859727406,-0.0195178789350508,-0.0198879376532665,-0.0083202882975943,-0.0582092219850303,0.0113742922235425,-0.0253517014159426,-0.0355311428455618,-0.00580616318560997,-0.00155994893183695,-0.0128647934586928,0.00326914909652315,-0.00526712487822468,0.00497086361767508,0.0131778037352632,-0.00960910856475969,-0.00719838443089827,-0.0165325368052154,0.00586460740412429,-0.0210518316001385,0.00344239599638164,0.00787542391409547,-0.00779575953764236,0.0406087763356826,-0.00547707489244747,0.00970678150502824,0.0129328102053113,-0.0235598426964537,-0.0222278395304301,-0.00934572770225988
2081_query,0.0156269071612949,-0.0096111873811292,-0.0220716355112999,0.00307244443991367,-0.00548549115562331,-0.00667678991270376,-0.0204330232838806,-0.040693714766439,0.00386060195837062,-0.000511580143013959,-0.00439512993955572,-0.0191266577167738,-0.0132958425264188,0.00580779614421826,-0.0125347164419836,-0.00019629355666414,-0.0048133675068383,0.0216771016499312,0.00275534959298595,0.0131388646192568,-0.0339367909394143,0.00744293135351799,-0.0152259437845582,-0.00181831023853483,0.0521330807540143,0.00702997296576501,0.00251105205926566,-6.90648413111925e-05,-0.0166736141458,0.029026571683378
2082_query,0.0167701336046163,0.000217401775082164,0.0179889827778947,-0.00691353393437781,-0.0499685971762996,0.0105395283070266,0.0082124172732426,0.0162670878412622,0.00102216162642749,-0.00737534456026317,-0.0389760886875744,0.00284649077808434,-0.0147289413396195,0.0068220837504236,-0.0591432174457961,0.0129346225842068,-0.00856919381288281,0.00109482088053457,0.00977058863151123,0.0374556068607056,0.019448025003244,0.0287818581456995,0.0189967831753766,0.0524061019537298,0.0123273052003744,0.051966197414092,-0.025914428262201,-0.0357859859424693,0.0249752814950503,0.0298947595326911
